batter,pitcher,batTeam,fldTeam,path,outcome,bb
502054,694819,PIT,MIL,012,K,
673962,687064,TEX,BAL,036,1B,L
691176,663903,NYY,CIN,03,2B,F
467793,663893,CLE,TOR,01478bb,BB,
578428,669022,SDP,WSN,03455,K,
693304,682842,PIT,MIL,034558b,Out,F
702332,681347,MIL,PIT,0367,Out,L
650968,571510,STL,CHC,012,2B,L
657041,453286,CLE,TOR,012,K,
802415,608379,TBR,KCR,0145,1B,G
670042,657746,SEA,MIN,0347a,Out,G
656716,682052,DET,OAK,0369ab,K,
596103,668678,CHW,ARI,01258,Out,G
649966,656427,OAK,DET,012588b,1B,L
694497,656240,TEX,BAL,03678,Out,G
677595,607481,NYM,ATL,034,Out,G
666160,808967,COL,LAD,0345,K,
592663,676467,PHI,HOU,01222,Out,L
665487,695418,SDP,WSN,036,Out,G
518934,573124,NYY,CIN,012258,Out,G
660670,702752,ATL,NYM,012258,1B,G
673548,694335,CHC,STL,01222588b,K,
672640,657277,MIA,SFG,0145,1B,G
664774,677161,LAA,BOS,012,Out,L
681297,594798,BAL,TEX,01455,K,
664034,669923,MIN,SEA,01458,Out,L
665833,694819,PIT,MIL,01,Out,F
664983,691799,ARI,CHW,0,Out,G
664983,680732,ARI,CHW,0122,K,
694497,687064,TEX,BAL,0125,Out,F
624431,608331,CIN,NYY,01,Out,G
666176,692285,LAA,BOS,034,1B,G
663757,608718,NYY,CIN,034,Out,G
665966,666171,BOS,LAA,014558,K,
664023,667463,CHC,STL,03458b,BB,
592206,687911,PHI,HOU,0122,Out,G
679845,656876,KCR,TBR,01,Out,G
665862,663903,NYY,CIN,03678,K,
641857,694361,COL,LAD,012,K,
687221,801403,LAD,COL,0,Out,F
621493,690916,LAA,BOS,0145,Out,G
677951,670955,KCR,TBR,03458bb,K,
621020,607200,CHC,STL,01255,2B,F
702176,668909,TOR,CLE,012,K,
666971,691799,ARI,CHW,01,1B,L
467793,453286,CLE,TOR,012,K,
605141,656234,LAD,COL,01455,Out,L
669357,571510,STL,CHC,03,Out,L
676391,663671,TOR,CLE,03478888bbb,Out,G
642715,665795,SFG,MIA,012,K,
683146,607481,NYM,ATL,01,1B,G
624424,801403,LAD,COL,01,Out,G
667472,666808,MIA,SFG,0367ab,BB,
701538,695418,SDP,WSN,01478b,BB,
668930,681347,MIL,PIT,012,Out,F
686555,694973,MIL,PIT,03478bb,BB,
693304,694819,PIT,MIL,0345588,K,
668942,605463,CHW,ARI,01458b,Out,F
702176,596001,TOR,CLE,0369ab,K,
518595,677161,LAA,BOS,034,2B,L
668715,608331,CIN,NYY,0125,K,
686948,605280,ATL,NYM,0367,Out,G
676609,608379,TBR,KCR,0,1B,G
695506,656876,KCR,TBR,0,Out,P
669743,601713,WSN,SDP,01458b,Out,F
669911,808967,COL,LAD,012,K,
516782,607481,NYM,ATL,034,Out,G
691019,668678,CHW,ARI,0122,1B,L
647304,691799,ARI,CHW,034,Out,G
666969,656240,TEX,BAL,01,Out,F
657757,669022,SDP,WSN,012,K,
687597,694361,COL,LAD,0367,1B,L
621493,692285,LAA,BOS,0367ab,K,
695336,571510,STL,CHC,0125,Out,F
521692,656876,KCR,TBR,012,K,
666139,608379,TBR,KCR,03678,1B,G
518934,608718,NYY,CIN,0347ab,K,
660821,678495,MIA,SFG,0347ab,Out,G
687597,642152,COL,LAD,0369,BB,
669065,657277,MIA,SFG,03458bb,BB,
668227,657746,SEA,MIN,0,Out,F
687221,683627,LAD,COL,03478,K,
669242,801403,LAD,COL,0,2B,L
664761,687911,PHI,HOU,01225558,K,
666969,687064,TEX,BAL,014558b,K,
596142,594798,BAL,TEX,014,Out,G
592206,676467,PHI,HOU,01255,K,
593871,657746,SEA,MIN,036,Out,L
672695,621051,ARI,CHW,0367ab,Out,G
663743,669062,MIA,SFG,0367a,Out,G
672761,682052,DET,OAK,01,Out,P
677800,579328,BOS,LAA,03458b,BB,
808982,665795,SFG,MIA,0,HBP,
666971,680732,ARI,CHW,01,Out,F
608070,453286,CLE,TOR,0145,1B,L
676391,668909,TOR,CLE,0,Out,G
516782,680735,NYM,ATL,0147,Out,L
624413,800311,NYM,ATL,036,1B,L
519317,663903,NYY,CIN,0147ab,BB,
608070,663893,CLE,TOR,014588,Out,F
686555,681347,MIL,PIT,0369a,BB,
691016,656427,OAK,DET,01,Out,G
664770,668909,TOR,CLE,01,Out,G
669397,702752,ATL,NYM,012255,K,
680779,681982,PIT,MIL,0125,K,
545361,690916,LAA,BOS,014588bbb,BB,
670242,669923,MIN,SEA,03458,Out,G
687462,682842,PIT,MIL,0369ab,2B,L
666310,656546,CLE,TOR,034,Out,G
606115,656629,COL,LAD,0125,Out,G
695681,660896,LAA,BOS,0125888,K,
669224,573124,NYY,CIN,0347abb,BB,
683766,676534,SFG,MIA,0,Out,L
605170,554430,HOU,PHI,0,Out,F
666176,677161,LAA,BOS,0145,K,
681624,801403,LAD,COL,01,Out,G
669477,665795,SFG,MIA,034588,K,
543760,656240,TEX,BAL,0147,1B,L
656976,691799,ARI,CHW,0122,1B,G
672275,676534,SFG,MIA,03455,1B,L
514888,554430,HOU,PHI,03458bbb,K,
643446,607481,NYM,ATL,0,1B,L
642731,808967,COL,LAD,03,Out,G
702332,642701,MIL,PIT,0125,Out,G
647304,680732,ARI,CHW,0,HR,F
691718,607200,CHC,STL,0367,Out,F
702284,686973,SEA,MIN,012,Out,G
679529,682052,DET,OAK,01258b,Out,F
647351,666171,BOS,LAA,0,Out,F
663886,608331,CIN,NYY,012,K,
687221,656234,LAD,COL,0347ab,Out,G
624512,667463,CHC,STL,012,K,
686469,656876,KCR,TBR,0125,Out,F
665487,669022,SDP,WSN,0147a,BB,
663586,605280,ATL,NYM,0145,K,
678246,668678,CHW,ARI,03678b,BB,
656976,680732,ARI,CHW,03478bb,K,
663728,657746,SEA,MIN,03478,K,
571448,571510,STL,CHC,0367,Out,F
672356,680704,CLE,TOR,03678,K,
672761,695243,DET,OAK,03458,Out,G
624413,607481,NYM,ATL,0345,K,
690924,694361,COL,LAD,0122255,K,
543807,668909,TOR,CLE,0,Out,G
624641,623352,PHI,HOU,03458,Out,F
680776,666171,BOS,LAA,014555,Out,F
667670,672578,OAK,DET,036,Out,G
656811,594798,BAL,TEX,03,Out,F
691777,656427,OAK,DET,0345,K,
695506,664126,KCR,TBR,014,Out,G
805779,681916,OAK,DET,0,Out,G
606192,801403,LAD,COL,0,Out,L
665742,800311,NYM,ATL,03458,Out,G
696100,642152,COL,LAD,01,1B,L
641857,808967,COL,LAD,03478,K,
700932,453286,CLE,TOR,0367ab,K,
571970,801403,LAD,COL,03,Out,G
691781,601713,WSN,SDP,01,Out,F
519317,664139,NYY,CIN,034,Out,G
664056,660825,MIN,SEA,01,Out,G
671732,681916,OAK,DET,0367ab,Out,L
672386,668909,TOR,CLE,01458b,Out,F
663656,694335,CHC,STL,0347a,BB,
592518,695418,SDP,WSN,012258b,Out,F
672356,656546,CLE,TOR,012,1B,G
681393,666808,MIA,SFG,012,Out,F
676391,596001,TOR,CLE,0345,K,
666624,608379,TBR,KCR,01,1B,G
672820,605463,CHW,ARI,0145,HR,F
681393,643511,MIA,SFG,01,1B,F
643446,680735,NYM,ATL,0145,Out,G
663697,670955,KCR,TBR,0,Out,P
624424,683627,LAD,COL,0367a,HR,F
677950,641302,ARI,CHW,014,Out,G
671218,681006,SFG,MIA,0367,Out,F
605137,669093,WSN,SDP,01478b,K,
660821,669062,MIA,SFG,01225,K,
666160,656629,COL,LAD,014,Out,F
608369,656240,TEX,BAL,0369,1B,G
669364,678495,MIA,SFG,03455888b,K,
656555,694973,MIL,PIT,0125,K,
678246,656464,CHW,ARI,01,Out,G
669224,608718,NYY,CIN,0,1B,G
686527,686973,SEA,MIN,0,Out,G
592206,595345,PHI,HOU,0345,K,
683002,594798,BAL,TEX,012,K,
687462,694819,PIT,MIL,01455,K,
682829,608331,CIN,NYY,01458b,1B,L
686948,592773,ATL,NYM,03458b,K,
669707,681982,PIT,MIL,03458,K,
664728,670955,KCR,TBR,012258,K,
621566,676130,ATL,NYM,014588b,K,
690993,547184,DET,OAK,012,Out,L
545361,692285,LAA,BOS,0369,BB,
664761,676467,PHI,HOU,0345,Out,L
807713,667463,CHC,STL,0,Out,G
671289,642152,COL,LAD,0,1B,G
621493,677161,LAA,BOS,012558b,K,
665019,660825,MIN,SEA,0,HR,F
665966,579328,BOS,LAA,03,Out,P
666018,608379,TBR,KCR,014,Out,F
670042,686973,SEA,MIN,01478b,K,
689414,657277,MIA,SFG,012,1B,L
686780,687863,STL,CHC,01225,Out,G
665862,683175,NYY,CIN,03,Out,P
606466,691799,ARI,CHW,0347a,Out,P
663538,667463,CHC,STL,034,1B,L
663616,663423,MIN,SEA,012,K,
683011,608718,NYY,CIN,014788b,Out,G
663993,601713,WSN,SDP,0,Out,L
694374,621051,ARI,CHW,03458,Out,L
656555,681347,MIL,PIT,01455,Out,G
666969,641329,TEX,BAL,03678bb,K,
518692,801403,LAD,COL,014,Out,G
521692,664126,KCR,TBR,014,Out,P
542303,605280,ATL,NYM,0122,Out,F
621043,669923,MIN,SEA,01258,Out,F
665161,605447,HOU,PHI,012,K,
681715,643511,MIA,SFG,01,1B,L
668930,642701,MIL,PIT,01255,1B,G
805779,672578,OAK,DET,01,Out,F
656541,642152,COL,LAD,0125558,Out,P
673548,607200,CHC,STL,0125,Out,P
665742,607481,NYM,ATL,014555,K,
672580,656876,KCR,TBR,0,1B,L
642086,665795,SFG,MIA,0145,Out,P
664034,660825,MIN,SEA,012,K,
668804,682842,PIT,MIL,03478b,K,
657077,663399,ATL,NYM,03478,Out,G
575929,571510,STL,CHC,01258,K,
642715,676534,SFG,MIA,01,Out,F
666134,656546,CLE,TOR,0,Out,F
671277,601713,WSN,SDP,0122,K,
665489,661403,TOR,CLE,03,Out,L
643217,656464,CHW,ARI,03458,Out,G
681715,666808,MIA,SFG,01,2B,L
700250,664139,NYY,CIN,0,Out,G
701538,669022,SDP,WSN,034,Out,P
543760,687064,TEX,BAL,03,2B,L
701762,656427,OAK,DET,0367ab,BB,
671739,702752,ATL,NYM,03,Out,G
700932,663893,CLE,TOR,03678,Out,F
700250,663903,NYY,CIN,0369ab,K,
701358,621381,HOU,PHI,012,K,
543510,641302,ARI,CHW,01478b,BB,
607043,800311,NYM,ATL,034,Out,F
656941,687911,PHI,HOU,01,1B,G
519317,683175,NYY,CIN,01,Out,P
681082,623352,PHI,HOU,0367a,Out,G
663853,579328,BOS,LAA,0145,1B,G
676059,594798,BAL,TEX,034558,Out,F
672640,643511,MIA,SFG,0,Out,P
646240,681006,SFG,MIA,034,Out,G
670770,518585,CIN,NYY,012,K,
592450,664139,NYY,CIN,012,2B,L
666134,680704,CLE,TOR,012588,Out,F
682177,656546,CLE,TOR,0145588888b,K,
596103,605463,CHW,ARI,0345558,Out,G
664059,552640,TEX,BAL,012,K,
650402,547184,DET,OAK,036,2B,L
663886,664141,CIN,NYY,012,Out,G
669242,683627,LAD,COL,0367ab,K,
694384,657514,LAA,BOS,01,Out,P
682985,682052,DET,OAK,0,1B,G
624424,656234,LAD,COL,03,1B,L
695506,664076,KCR,TBR,0369a,BB,
669911,656629,COL,LAD,014588,Out,L
677594,657746,SEA,MIN,014558bb,HBP,
543807,596001,TOR,CLE,0345,Out,G
694384,660896,LAA,BOS,0367ab,Out,G
671732,672578,OAK,DET,01258b,BB,
664770,663671,TOR,CLE,0,Out,F
679529,695243,DET,OAK,01258b,K,
677951,656876,KCR,TBR,01258,Out,G
624413,680735,NYM,ATL,0369ab,K,
683011,573124,NYY,CIN,01258,K,
592885,694973,MIL,PIT,012,K,
666139,663738,TBR,KCR,01222,Out,G
680718,661403,TOR,CLE,012,K,
687597,808967,COL,LAD,03458,K,
672640,666808,MIA,SFG,012,1B,L
682663,657277,MIA,SFG,01458,K,
621439,663423,MIN,SEA,014558b,Out,G
664023,694335,CHC,STL,0122,K,
669707,656730,PIT,MIL,014,Out,L
683737,667463,CHC,STL,01455,Out,G
695681,692285,LAA,BOS,0369ab,Out,G
669065,643511,MIA,SFG,0122,K,
666211,605447,HOU,PHI,0369a,BB,
683002,668390,BAL,TEX,014,Out,G
657077,702752,ATL,NYM,034,1B,L
664059,656240,TEX,BAL,0369a,BB,
605141,801403,LAD,COL,01255,Out,G
691406,608379,TBR,KCR,0125,K,
608369,687064,TEX,BAL,014,Out,G
686469,664126,KCR,TBR,0125558b,Out,G
643217,668678,CHW,ARI,012,HR,F
691016,657424,OAK,DET,03678b,Out,F
543807,663671,TOR,CLE,0369a,BB,
656941,676467,PHI,HOU,0345,1B,G
808982,676534,SFG,MIA,0367a,BB,
641680,642397,TEX,BAL,034,Out,G
664761,595345,PHI,HOU,012588,K,
701350,666171,BOS,LAA,0147a,BB,
663330,682052,DET,OAK,03678,K,
670242,660825,MIN,SEA,034588bbb,K,
665489,668909,TOR,CLE,01,Out,P
624641,656986,PHI,HOU,012222,K,
605170,621381,HOU,PHI,03,HR,F
606466,680732,ARI,CHW,03478b,K,
668227,661395,SEA,MIN,036,Out,G
592518,669022,SDP,WSN,012,Out,F
680757,453286,CLE,TOR,0125888bb,BB,
671289,694361,COL,LAD,0369a,1B,L
668804,694819,PIT,MIL,0367,Out,F
670623,554430,HOU,PHI,014,Out,G
592885,657571,MIL,PIT,0345,Out,G
700250,683175,NYY,CIN,0367ab,BB,
621566,605280,ATL,NYM,0369,BB,
664068,657514,LAA,BOS,0,1B,G
672016,681916,OAK,DET,01,HBP,
669364,669062,MIA,SFG,0347ab,BB,
502054,681982,PIT,MIL,03478,1B,G
607208,687911,PHI,HOU,0145,1B,G
672580,687330,KCR,TBR,0125,K,
663656,607200,CHC,STL,0147888b,K,
642715,678692,SFG,MIA,01,Out,F
677594,643377,SEA,MIN,0145,Out,G
695681,690916,LAA,BOS,012255,HBP,
669242,656234,LAD,COL,012,Out,G
643376,664199,TBR,KCR,0,Out,P
669357,518489,STL,CHC,034,Out,L
695578,601713,WSN,SDP,0125,K,
686555,642701,MIL,PIT,0,Out,L
670231,670955,KCR,TBR,01258,K,
672695,691799,ARI,CHW,0347ab,K,
682829,664141,CIN,NYY,014,Out,G
687363,687863,STL,CHC,01,Out,G
663586,592773,ATL,NYM,012,K,
663757,664139,NYY,CIN,034588b,1B,G
677950,621051,ARI,CHW,0345,K,
669288,663969,SFG,MIA,01,Out,P
669701,552640,TEX,BAL,0,Out,G
596019,800311,NYM,ATL,01478bbb,Out,F
527038,681006,SFG,MIA,01,Out,P
687462,642239,PIT,MIL,01258,K,
592885,681347,MIL,PIT,0367a,Out,G
650859,657514,LAA,BOS,034588b,1B,G
671218,665795,SFG,MIA,014,Out,G
678009,547184,DET,OAK,0147ab,K,
650489,669923,MIN,SEA,0,Out,F
650333,695418,SDP,WSN,03458,1B,L
669289,518585,CIN,NYY,01258,K,
695734,669093,WSN,SDP,0367,Out,G
680718,682120,TOR,CLE,034,Out,F
680574,608331,CIN,NYY,012,Out,L
805367,668678,CHW,ARI,0,Out,G
645277,702752,ATL,NYM,034788b,BB,
668709,681916,OAK,DET,0145,K,
676059,668390,BAL,TEX,01,Out,G
669065,666808,MIA,SFG,0,Out,F
666182,661403,TOR,CLE,0345,1B,G
514888,621381,HOU,PHI,01,Out,P
672386,596001,TOR,CLE,0367,1B,L
668227,686973,SEA,MIN,03478bb,BB,
808982,678692,SFG,MIA,014588,K,
663616,669923,MIN,SEA,03678,Out,G
695578,670970,WSN,SDP,01,Out,F
680776,579328,BOS,LAA,034,Out,G
664059,687064,TEX,BAL,0,Out,P
805367,656464,CHW,ARI,014,Out,F
660670,676130,ATL,NYM,0145,K,
673962,642397,TEX,BAL,034,Out,F
656555,642701,MIL,PIT,0145888,Out,G
502054,656730,PIT,MIL,012,K,
545361,677161,LAA,BOS,0347,1B,L
802415,664199,TBR,KCR,0345,Out,G
694192,694973,MIL,PIT,0,Out,G
680718,668909,TOR,CLE,014588,K,
676475,571510,STL,CHC,012,Out,G
645277,663399,ATL,NYM,01,Out,F
696030,552640,TEX,BAL,0122555,Out,G
680757,663893,CLE,TOR,03478,Out,G
689414,643511,MIA,SFG,012,2B,G
691176,573124,NYY,CIN,03,1B,G
593871,661395,SEA,MIN,01458,K,
624428,682842,PIT,MIL,0369,BB,
683766,681006,SFG,MIA,034,Out,G
592450,663903,NYY,CIN,012,K,
606115,642152,COL,LAD,03478b,Out,P
668942,666661,CHW,ARI,014,Out,G
669701,687064,TEX,BAL,014788,Out,G
592663,623352,PHI,HOU,0369ab,K,
671218,663969,SFG,MIA,03,1B,G
665161,554430,HOU,PHI,014558,2B,L
664983,641302,ARI,CHW,034,Out,F
664040,608379,TBR,KCR,0367,Out,F
543760,641329,TEX,BAL,0,1B,L
521692,664076,KCR,TBR,01455,Out,G
663697,656876,KCR,TBR,0347ab,K,
606192,641755,LAD,COL,014,Out,F
686217,694973,MIL,PIT,03678b,BB,
689414,666808,MIA,SFG,01258b,BB,
643565,668678,CHW,ARI,014588,K,
641857,681911,COL,LAD,012588,K,
650333,669022,SDP,WSN,0369ab,1B,F
691176,608718,NYY,CIN,01478b,2B,L
676475,687863,STL,CHC,0345,Out,F
644433,657097,BAL,TEX,0,Out,F
607208,676467,PHI,HOU,012588,Out,P
681624,656234,LAD,COL,03,1B,F
680977,605242,STL,CHC,012,K,
624512,694335,CHC,STL,03,Out,F
607043,607481,NYM,ATL,012,1B,G
667670,656427,OAK,DET,0,Out,F
542303,592773,ATL,NYM,01258,Out,F
666182,682120,TOR,CLE,03,Out,G
670770,608331,CIN,NYY,0369a,Out,G
669477,676534,SFG,MIA,0,HBP,
646240,665795,SFG,MIA,03,Out,F
642731,656629,COL,LAD,03678,K,
660670,605280,ATL,NYM,03455,K,
686948,663399,ATL,NYM,0369a,BB,
669016,687911,PHI,HOU,01,1B,L
695336,518489,STL,CHC,03,Out,G
680574,664141,CIN,NYY,01458,Out,F
682928,670970,WSN,SDP,0125,K,
666185,657097,BAL,TEX,0,Out,F
664068,660896,LAA,BOS,0369a,BB,
624428,694819,PIT,MIL,0367a,BB,
805779,656427,OAK,DET,01,Out,G
672016,672578,OAK,DET,03678,K,
623168,663671,TOR,CLE,01458,K,
669450,605447,HOU,PHI,0367,Out,G
682177,680704,CLE,TOR,01,Out,F
669701,656240,TEX,BAL,01478,Out,F
702616,594798,BAL,TEX,01458,K,
677951,687330,KCR,TBR,0,2B,L
670623,621381,HOU,PHI,03458,Out,P
650402,682052,DET,OAK,01258,Out,G
682985,695243,DET,OAK,01258,K,
608369,641329,TEX,BAL,034,Out,G
696100,808967,COL,LAD,0,Out,F
660271,801403,LAD,COL,03678,Out,F
660821,657277,MIA,SFG,012,K,
691406,674444,TBR,KCR,0,Out,G
665742,680735,NYM,ATL,0347a,HR,F
702616,668390,BAL,TEX,01478,K,
667472,678495,MIA,SFG,012,K,
702176,670036,TOR,CLE,034,Out,F
621020,667463,CHC,STL,0145,K,
681624,683627,LAD,COL,01458,1B,G
663968,663738,TBR,KCR,0,1B,G
641487,643377,SEA,MIN,0345,K,
666152,666171,BOS,LAA,01255,Out,G
694192,657571,MIL,PIT,0,Out,F
691019,605463,CHW,ARI,0347,Out,G
665833,656730,PIT,MIL,0125,Out,G
686217,657571,MIL,PIT,0347,1B,L
664040,674444,TBR,KCR,034,1B,L
665862,573124,NYY,CIN,0125,K,
691777,657424,OAK,DET,0,1B,L
656775,657097,BAL,TEX,0345,K,
669743,669093,WSN,SDP,0147,Out,F
608701,579328,BOS,LAA,0345,K,
691026,571510,STL,CHC,0,Out,F
643565,656464,CHW,ARI,012,1B,L
663697,687330,KCR,TBR,0367,Out,G
694384,692285,LAA,BOS,0369,BB,
656941,595345,PHI,HOU,0145,K,
542303,621242,ATL,NYM,0367,Out,G
694497,642397,TEX,BAL,0125,Out,G
543510,621051,ARI,CHW,0345,1B,L
666018,663738,TBR,KCR,0145,K,
642086,676534,SFG,MIA,0125,HBP,
606192,656234,LAD,COL,0367,1B,L
807713,694335,CHC,STL,012,Out,G
682928,601713,WSN,SDP,0367,Out,G
671289,808967,COL,LAD,0367,Out,F
665833,681982,PIT,MIL,0,Out,F
578428,640448,SDP,WSN,0122,K,
656541,694361,COL,LAD,0345,K,
646240,663969,SFG,MIA,0,Out,G
641658,605242,STL,CHC,03,Out,F
667472,669062,MIA,SFG,014,Out,G
672820,666661,CHW,ARI,012,1B,L
669397,676130,ATL,NYM,0,1B,G
571448,518489,STL,CHC,034,Out,P
573262,665795,SFG,MIA,014,HR,F
657041,680704,CLE,TOR,036,HR,L
527038,663969,SFG,MIA,014,Out,G
672275,681006,SFG,MIA,034,Out,G
680977,571510,STL,CHC,012,Out,G
666971,641302,ARI,CHW,01,Out,G
663757,663903,NYY,CIN,014,2B,F
694192,681347,MIL,PIT,012,Out,F
649966,681916,OAK,DET,014,Out,P
693304,681982,PIT,MIL,012,Out,P
687952,518585,CIN,NYY,012,K,
543877,663423,MIN,SEA,034,Out,F
596019,607481,NYM,ATL,012,Out,L
592450,683175,NYY,CIN,0,Out,F
665926,682120,TOR,CLE,012,K,
665926,661403,TOR,CLE,012,Out,G
672695,680732,ARI,CHW,012,K,
641487,657746,SEA,MIN,012,Out,F
695681,677161,LAA,BOS,012,K,
807713,641658,CHC,STL,0,Out,G
701762,657424,OAK,DET,014,1B,L
805249,687911,PHI,HOU,036,Out,L
671221,670955,KCR,TBR,012,K,
571970,641755,LAD,COL,012,HR,F
681082,656986,PHI,HOU,01,Out,F
608070,689254,CLE,TOR,03,1B,L
694384,690916,LAA,BOS,034,Out,L
668804,642239,PIT,MIL,0,Out,G
676609,664199,TBR,KCR,012,K,
682663,643511,MIA,SFG,034,1B,G
665489,596001,TOR,CLE,034,HBP,
671732,656427,OAK,DET,012,K,
553869,695418,SDP,WSN,0,Out,L
621439,669923,MIN,SEA,03,Out,G
676391,670036,TOR,CLE,03,Out,F
642180,695418,SDP,WSN,01,Out,G
650490,608379,TBR,KCR,03,1B,L
671739,676130,ATL,NYM,01,Out,G
681393,678495,MIA,SFG,01,1B,L
595879,547184,DET,OAK,03,Out,F
672580,664126,KCR,TBR,03,Out,G
624428,642239,PIT,MIL,01,Out,F
694374,691799,ARI,CHW,03,Out,F
666310,663893,CLE,TOR,01,Out,F
542932,641658,CHC,STL,0,Out,L
669364,657277,MIA,SFG,03,Out,G
665877,687863,STL,CHC,01,1B,L
643396,682842,PIT,MIL,03,Out,G
664059,641329,TEX,BAL,03,Out,L
663757,683175,NYY,CIN,01,2B,F
650968,605242,STL,CHC,0,Out,P
663728,661395,SEA,MIN,0,Out,G
664774,657514,LAA,BOS,0,Out,G
683737,641658,CHC,STL,0,Out,G
669364,663546,MIA,SFG,0,Out,L
592663,656986,PHI,HOU,0,Out,G
681807,689254,CLE,TOR,0,1B,G
647304,641302,ARI,CHW,0,1B,F
691718,667463,CHC,STL,0,Out,G
572191,656464,CHW,ARI,0,1B,G
666182,668909,TOR,CLE,0,Out,F
670156,643377,SEA,MIN,0,Out,G
686469,664076,KCR,TBR,0,Out,F
518934,664139,NYY,CIN,0,1B,G
669477,678692,SFG,MIA,0,Out,F
663538,694335,CHC,STL,0,Out,F
650490,674444,TBR,KCR,0,Out,G
676694,605447,HOU,PHI,0,Out,G
696285,670970,WSN,SDP,0,Out,G
664023,607200,CHC,STL,0,HR,F
680757,689254,CLE,TOR,0369,Out,
664770,596001,TOR,CLE,0369,Out,
660271,656234,LAD,COL,0369,Out,
663837,669022,DET,WSN,03478,1B,L
679529,669022,DET,WSN,0147a,BB,
665561,656302,PHI,SDP,012588,K,
669911,686613,COL,HOU,014555,K,
663330,669022,DET,WSN,036,Out,G
570482,686752,OAK,TBR,012,K,
645277,579328,ATL,LAA,034,1B,G
681962,477132,CHW,LAD,0145,K,
607043,642547,NYM,MIL,01458,Out,F
695238,701542,TOR,NYY,01478b,K,
650402,669022,DET,WSN,0147,Out,F
671277,656427,WSN,DET,012555,K,
681082,656302,PHI,SDP,014,Out,G
642851,686752,OAK,TBR,0,1B,L
680977,656605,STL,PIT,0147ab,K,
595777,579328,ATL,LAA,03678,1B,G
666160,686613,COL,HOU,03,Out,F
572191,477132,CHW,LAD,03,2B,G
691777,686752,OAK,TBR,0125,K,
691718,676440,CHC,CLE,0,3B,L
624413,642547,NYM,MIL,01,HBP,
643565,477132,CHW,LAD,014,Out,G
677951,669302,KCR,SEA,0367a,BB,
673548,676440,CHC,CLE,012558,1B,G
642731,686613,COL,HOU,0,1B,L
805249,656302,PHI,SDP,012,K,
669234,669022,DET,WSN,036,Out,G
676391,701542,TOR,NYY,036,1B,G
665742,642547,NYM,MIL,0,Out,L
641857,686613,COL,HOU,03,Out,F
542303,579328,ATL,LAA,0367,Out,G
516782,642547,NYM,MIL,0145888,Out,P
701762,686752,OAK,TBR,014558b,K,
672820,477132,CHW,LAD,012,K,
666149,518876,SFG,ARI,0345,Out,P
695681,800311,LAA,ATL,0369a,BB,
656716,669022,DET,WSN,0,Out,G
596146,656302,PHI,SDP,0147888b,K,
687597,686613,COL,HOU,036,Out,G
695578,656427,WSN,DET,012,K,
687363,656605,STL,PIT,0367,Out,F
680718,701542,TOR,NYY,0347ab,BB,
663697,669302,KCR,SEA,03678,K,
694192,605280,MIL,NYM,0145,Out,F
596146,601713,PHI,SDP,03478b,K,
595879,669022,DET,WSN,012,K,
700337,477132,CHW,LAD,0369a,1B,G
663656,676440,CHC,CLE,01,Out,G
657136,607259,BOS,CIN,01,Out,F
682928,656427,WSN,DET,01458,K,
669257,680732,LAD,CHW,0147,Out,G
696100,686613,COL,HOU,0147ab,K,
663586,579328,ATL,LAA,0125,Out,G
672275,518876,SFG,ARI,0367a,BB,
650859,800311,LAA,ATL,034,Out,L
663853,607259,BOS,CIN,03678,2B,F
693307,669022,DET,WSN,0369a,BB,
686780,656605,STL,PIT,0145,K,
664023,676440,CHC,CLE,03458bb,BB,
690993,592866,DET,WSN,0147,Out,F
592885,605280,MIL,NYM,0367a,BB,
596019,642547,NYM,MIL,03458,K,
578428,650911,SDP,PHI,0345555888,K,
664728,669302,KCR,SEA,034,Out,G
667670,686752,OAK,TBR,012588,K,
672386,701542,TOR,NYY,03478b,Out,L
518595,800311,LAA,ATL,01222588,Out,G
643217,477132,CHW,LAD,03,Out,L
592206,601713,PHI,SDP,01455588,Out,G
605141,680732,LAD,CHW,01,Out,F
621566,579328,ATL,LAA,012,K,
519317,621244,NYY,TOR,01258,HR,F
696285,656427,WSN,DET,012,K,
592206,656302,PHI,SDP,012588,1B,L
621043,676083,MIN,MIA,0145588,K,
682641,518876,SFG,ARI,0145,Out,L
665877,656605,STL,PIT,0125,Out,F
672761,669022,DET,WSN,012,Out,G
678246,477132,CHW,LAD,01,Out,L
671289,686613,COL,HOU,014,1B,G
700242,592866,DET,WSN,01458,Out,F
666023,669302,KCR,SEA,01255,1B,G
660271,680732,LAD,CHW,0367,1B,F
691785,607259,BOS,CIN,034,2B,F
660670,579328,ATL,LAA,0125,Out,G
608070,684007,CLE,CHC,03,Out,P
661388,605280,MIL,NYM,01258bbb,Out,G
606466,694738,ARI,SFG,01,1B,L
596103,477132,CHW,LAD,012,Out,F
656555,694918,MIL,NYM,0,1B,G
641487,702070,SEA,KCR,0145,1B,G
683146,642547,NYM,MIL,0,Out,F
807713,676440,CHC,CLE,0,1B,G
656180,656427,WSN,DET,01478,K,
620443,642547,NYM,MIL,014,Out,G
808982,518876,SFG,ARI,0,Out,F
668930,694918,MIL,NYM,012,K,
690022,686613,COL,HOU,03478bbb,BB,
691016,686752,OAK,TBR,0345,K,
678882,607259,BOS,CIN,01225,Out,G
681807,684007,CLE,CHC,0147ab,1B,G
672695,694738,ARI,SFG,0147ab,BB,
663538,676440,CHC,CLE,014558,Out,F
